timesteps,BEL,FRA,IRL,NLD,NOR,DEU,DNK
8/1/2013 8:00,0.000100119,0.000100086,0.000100082,0.000100132,0.000100433,0.000100193,0.000100241
8/1/2013 9:00,0.000100081,0.00010004,0.000100045,0.000100096,0.000100408,0.000100159,0.000100206
8/1/2013 10:00,0.00010007,0.000100029,0.000100035,0.000100085,0.000100398,0.000100147,0.000100189
8/1/2013 11:00,0.000100063,0.000100024,0.000100029,0.000100078,0.000100383,0.000100139,0.000100176
8/1/2013 12:00,0.000100058,0.000100021,0.000100024,0.000100072,0.000100373,0.000100131,0.000100167
8/1/2013 13:00,0.000100056,0.00010002,0.000100023,0.000100069,0.000100368,0.000100127,0.000100165
8/1/2013 14:00,0.000100052,0.000100019,0.00010002,0.000100066,0.000100359,0.00010012,0.000100162
8/1/2013 15:00,0.000100052,0.00010002,0.00010002,0.000100065,0.00010036,0.000100119,0.000100168
8/1/2013 16:00,0.000100053,0.000100024,0.00010002,0.000100066,0.000100357,0.000100118,0.000100174
8/1/2013 17:00,0.000100054,0.000100033,0.00010002,0.000100066,0.000100345,0.000100116,0.000100173
8/1/2013 18:00,0.000100065,0.000100057,0.000100027,0.000100074,0.000100337,0.000100123,0.000100175
8/1/2013 19:00,0.000100066,0.000100066,0.000100027,0.000100074,0.000100321,0.000100123,0.000100167
8/1/2013 20:00,0.000100063,0.000100068,0.000100025,0.000100069,0.000100304,0.000100114,0.000100152
8/1/2013 21:00,0.000100052,0.000100056,0.000100019,0.000100057,0.000100262,0.000100094,0.000100124
8/1/2013 22:00,0.00010004,0.000100041,0.000100013,0.000100045,0.000100224,0.000100078,0.000100102
8/1/2013 23:00,0.000100037,0.000100038,0.000100012,0.000100042,0.000100213,0.000100074,0.000100095
8/2/2013 0:00,0.000100034,0.000100033,0.000100011,0.000100039,0.000100206,0.000100069,0.000100091
8/2/2013 1:00,0.000100033,0.00010003,0.00010001,0.000100037,0.0001002,0.000100067,0.000100087
8/2/2013 2:00,0.000100033,0.000100031,0.00010001,0.000100038,0.000100195,0.000100068,0.000100086
8/2/2013 3:00,0.000100038,0.000100038,0.000100013,0.000100043,0.000100212,0.000100077,0.000100092
8/2/2013 4:00,0.000100054,0.000100061,0.000100021,0.000100059,0.000100261,0.000100106,0.000100117
8/2/2013 5:00,0.000100097,0.000100113,0.000100051,0.000100102,0.000100333,0.000100161,0.000100175
8/2/2013 6:00,0.000100188,0.000100215,0.000100125,0.000100191,0.000100443,0.000100263,0.000100272
8/2/2013 7:00,0.000100089,0.000100087,0.000100041,0.000100098,0.000100357,0.000100165,0.000100174
8/2/2013 8:00,0.000100064,0.000100042,0.000100022,0.000100075,0.000100346,0.000100144,0.000100146
8/2/2013 9:00,0.000100056,0.000100026,0.000100016,0.000100068,0.000100335,0.000100139,0.000100132
8/2/2013 10:00,0.00010005,0.00010002,0.000100012,0.000100062,0.000100319,0.000100131,0.000100118
8/2/2013 11:00,0.000100046,0.000100016,0.00010001,0.000100058,0.0001003,0.000100123,0.000100104
8/2/2013 12:00,0.000100043,0.000100014,0.000100009,0.000100053,0.000100279,0.000100115,0.000100092
8/2/2013 13:00,0.000100041,0.000100013,0.000100008,0.000100051,0.000100269,0.000100111,0.000100086
8/2/2013 14:00,0.000100039,0.000100013,0.000100007,0.000100049,0.000100255,0.000100106,0.000100081
8/2/2013 15:00,0.000100038,0.000100013,0.000100007,0.000100048,0.000100252,0.000100104,0.000100081
8/2/2013 16:00,0.000100038,0.000100016,0.000100007,0.000100047,0.000100247,0.000100102,0.000100076
8/2/2013 17:00,0.000100039,0.000100022,0.000100009,0.000100048,0.000100238,0.0001001,0.000100067
8/2/2013 18:00,0.000100051,0.000100046,0.000100018,0.000100057,0.000100227,0.000100109,0.000100068
8/2/2013 19:00,0.000100065,0.000100071,0.00010003,0.000100069,0.000100216,0.000100122,0.000100071
8/2/2013 20:00,0.000100072,0.000100085,0.000100037,0.000100075,0.000100217,0.000100124,0.000100071
8/2/2013 21:00,0.00010006,0.000100073,0.00010003,0.000100062,0.000100188,0.000100104,0.000100051
8/2/2013 22:00,0.000100045,0.000100055,0.00010002,0.000100047,0.000100158,0.000100083,0.000100032
8/2/2013 23:00,0.000100041,0.000100051,0.000100017,0.000100043,0.000100147,0.000100076,0.000100025
8/3/2013 0:00,0.000100036,0.000100046,0.000100014,0.000100038,0.000100139,0.000100069,0.000100018
8/3/2013 1:00,0.000100035,0.000100045,0.000100014,0.000100037,0.000100126,0.000100066,0.000100014
8/3/2013 2:00,0.000100034,0.000100045,0.000100013,0.000100036,0.000100128,0.000100065,0.000100014
8/3/2013 3:00,0.000100034,0.000100045,0.000100013,0.000100036,0.000100128,0.000100065,0.000100016
8/3/2013 4:00,0.000100038,0.000100051,0.000100016,0.000100041,0.000100141,0.000100073,0.000100028
8/3/2013 5:00,0.000100048,0.000100064,0.000100023,0.000100051,0.000100148,0.000100088,0.000100041
8/3/2013 6:00,0.000100066,0.000100084,0.000100038,0.000100068,0.000100168,0.000100109,0.00010006
8/3/2013 7:00,0.000100045,0.000100044,0.000100019,0.000100049,0.000100162,0.00010009,0.000100056
8/3/2013 8:00,0.000100037,0.000100025,0.000100013,0.000100044,0.000100161,0.000100085,0.000100055
8/3/2013 9:00,0.000100032,0.000100016,0.000100009,0.000100039,0.000100144,0.00010008,0.000100044
8/3/2013 10:00,0.000100029,0.000100013,0.000100007,0.000100036,0.000100131,0.000100075,0.000100033
8/3/2013 11:00,0.000100027,0.00010001,0.000100005,0.000100033,0.00010012,0.00010007,0.000100025
8/3/2013 12:00,0.000100025,0.000100008,0.000100005,0.000100031,0.000100114,0.000100066,0.000100022
8/3/2013 13:00,0.000100025,0.000100008,0.000100004,0.00010003,0.000100114,0.000100065,0.000100025
8/3/2013 14:00,0.000100024,0.000100008,0.000100004,0.00010003,0.000100116,0.000100065,0.000100029
8/3/2013 15:00,0.000100025,0.000100009,0.000100004,0.000100031,0.000100119,0.000100066,0.000100032
8/3/2013 16:00,0.000100027,0.000100014,0.000100006,0.000100033,0.000100124,0.000100068,0.000100036
8/3/2013 17:00,0.000100031,0.000100022,0.00010001,0.000100036,0.000100126,0.00010007,0.00010004
8/3/2013 18:00,0.000100048,0.000100047,0.000100026,0.000100053,0.000100142,0.000100086,0.000100057
8/3/2013 19:00,0.000100054,0.000100053,0.000100033,0.000100059,0.000100145,0.000100092,0.000100059
8/3/2013 20:00,0.000100049,0.000100049,0.000100028,0.000100053,0.000100147,0.000100084,0.000100053
8/3/2013 21:00,0.00010004,0.00010004,0.00010002,0.000100043,0.000100137,0.00010007,0.000100044
8/3/2013 22:00,0.000100033,0.000100033,0.000100015,0.000100036,0.000100131,0.000100061,0.000100043
8/3/2013 23:00,0.000100032,0.000100033,0.000100014,0.000100035,0.000100138,0.000100059,0.000100049
8/4/2013 0:00,0.00010003,0.000100032,0.000100014,0.000100034,0.000100141,0.000100057,0.000100052
8/4/2013 1:00,0.000100031,0.000100034,0.000100015,0.000100035,0.000100138,0.000100058,0.000100057
8/4/2013 2:00,0.000100036,0.00010004,0.000100019,0.000100039,0.000100153,0.000100063,0.000100067
8/4/2013 3:00,0.000100043,0.000100047,0.000100026,0.000100046,0.000100158,0.00010007,0.000100075
8/4/2013 4:00,0.000100057,0.000100061,0.000100041,0.00010006,0.000100179,0.000100085,0.00010009
8/4/2013 5:00,0.000100102,0.000100103,0.000100087,0.000100106,0.000100224,0.00010013,0.00010014
8/4/2013 6:00,0.000100409,0.000100406,0.000100394,0.000100413,0.000100522,0.000100438,0.00010044
8/4/2013 7:00,0.00010011,0.000100098,0.000100095,0.000100116,0.000100246,0.000100144,0.000100155
8/4/2013 8:00,0.000100064,0.000100041,0.000100049,0.000100071,0.000100215,0.000100102,0.000100114
8/4/2013 9:00,0.000100053,0.000100026,0.000100038,0.000100061,0.000100201,0.000100094,0.000100101
8/4/2013 10:00,0.000100048,0.000100021,0.000100033,0.000100055,0.00010019,0.000100089,0.000100092
8/4/2013 11:00,0.000100044,0.000100017,0.00010003,0.000100052,0.000100184,0.000100084,0.000100087
8/4/2013 12:00,0.000100041,0.000100016,0.000100027,0.000100048,0.000100187,0.00010008,0.000100083
8/4/2013 13:00,0.000100041,0.000100016,0.000100027,0.000100049,0.000100194,0.00010008,0.000100085
8/4/2013 14:00,0.000100041,0.000100017,0.000100028,0.000100049,0.000100202,0.00010008,0.000100088
8/4/2013 15:00,0.000100053,0.000100026,0.000100039,0.000100061,0.000100228,0.000100092,0.000100107
8/4/2013 16:00,0.0001001,0.000100071,0.000100085,0.000100108,0.000100278,0.000100139,0.000100157
8/4/2013 17:00,0.000100393,0.000100371,0.000100377,0.0001004,0.000100563,0.000100429,0.000100444
8/4/2013 18:00,0.000105247,0.000105234,0.00010523,0.000105253,0.000105388,0.00010528,0.000105277
8/4/2013 19:00,0.000134423,0.000134413,0.000134404,0.000134428,0.000134557,0.000134457,0.000134449
8/4/2013 20:00,0.000106489,0.000106482,0.000106468,0.000106494,0.000106629,0.000106523,0.000106517
8/4/2013 21:00,0.000100552,0.000100547,0.000100532,0.000100556,0.000100696,0.000100583,0.000100587
8/4/2013 22:00,0.000100191,0.000100187,0.000100173,0.000100196,0.000100335,0.000100221,0.000100231
8/4/2013 23:00,0.000100134,0.00010013,0.000100116,0.000100139,0.000100284,0.000100163,0.000100179
8/5/2013 0:00,0.000100101,0.000100097,0.000100084,0.000100106,0.000100254,0.000100131,0.000100151
8/5/2013 1:00,0.000100084,0.00010008,0.000100066,0.000100089,0.000100236,0.000100114,0.000100137
8/5/2013 2:00,0.000100087,0.000100084,0.000100068,0.000100092,0.000100242,0.000100118,0.000100142
8/5/2013 3:00,0.000100117,0.000100117,0.000100095,0.000100122,0.000100287,0.000100152,0.000100177
8/5/2013 4:00,0.000100508,0.00010051,0.000100479,0.000100513,0.00010071,0.000100555,0.000100575
8/5/2013 5:00,0.000151274,0.000151275,0.000151241,0.00015128,0.000151466,0.000151327,0.000151335
8/5/2013 6:00,0.00015268,0.000152686,0.000152647,0.000152685,0.000152824,0.000152729,0.000152721
8/5/2013 7:00,0.000152408,0.000152404,0.00015237,0.000152416,0.00015258,0.000152467,0.00015246
8/5/2013 8:00,0.000118273,0.000118253,0.000118227,0.000118283,0.000118525,0.000118352,0.000118345
8/5/2013 9:00,0.000100562,0.000100532,0.000100515,0.000100575,0.000100846,0.000100653,0.00010064
8/5/2013 10:00,0.000100246,0.00010021,0.000100204,0.000100259,0.000100522,0.000100336,0.000100314
8/5/2013 11:00,0.000100173,0.000100131,0.000100134,0.000100186,0.000100435,0.00010026,0.000100228
8/5/2013 12:00,0.000100137,0.000100093,0.000100101,0.00010015,0.000100387,0.000100219,0.000100181
8/5/2013 13:00,0.000100124,0.000100081,0.000100091,0.000100137,0.000100366,0.000100203,0.00010016
8/5/2013 14:00,0.000100123,0.000100083,0.000100091,0.000100135,0.00010036,0.000100197,0.000100152
8/5/2013 15:00,0.000100151,0.000100116,0.000100117,0.000100162,0.000100383,0.000100221,0.000100175
8/5/2013 16:00,0.000100259,0.000100233,0.000100224,0.000100267,0.000100469,0.000100324,0.000100269
8/5/2013 17:00,0.000100633,0.000100617,0.0001006,0.000100639,0.000100802,0.00010069,0.000100607
8/5/2013 18:00,0.000104424,0.000104417,0.000104395,0.000104428,0.000104523,0.000104472,0.000104342
8/5/2013 19:00,0.000118713,0.000118709,0.000118686,0.000118716,0.000118782,0.000118759,0.000118599
8/5/2013 20:00,0.000103161,0.000103158,0.000103136,0.000103163,0.000103214,0.000103201,0.000103042
8/5/2013 21:00,0.000101047,0.000101046,0.000101024,0.000101049,0.00010108,0.000101082,0.000100934
8/5/2013 22:00,0.000100621,0.000100621,0.000100601,0.000100623,0.000100653,0.000100654,0.000100517
8/5/2013 23:00,0.000100617,0.000100619,0.000100598,0.000100618,0.000100647,0.000100648,0.000100509
8/6/2013 0:00,0.000100668,0.000100672,0.000100649,0.000100669,0.00010069,0.000100697,0.000100546
8/6/2013 1:00,0.000100844,0.000100849,0.000100825,0.000100844,0.000100853,0.000100872,0.000100705
8/6/2013 2:00,0.000101587,0.000101591,0.000101569,0.000101588,0.000101587,0.000101615,0.000101429
8/6/2013 3:00,0.000109358,0.000109359,0.00010934,0.000109359,0.00010936,0.000109386,0.000109218
8/6/2013 4:00,0.000999806,0.000999804,0.00099979,0.000999809,0.000999809,0.000999839,0.000999696
8/6/2013 5:00,0.001002423,0.00100241,0.001002407,0.001002428,0.001002449,0.001002458,0.001002349
8/6/2013 6:00,0.001003104,0.001003079,0.001003091,0.001003111,0.001003129,0.00100314,0.001003036
8/6/2013 7:00,0.001003114,0.001003077,0.0010031,0.001003122,0.001003144,0.001003152,0.001003041
8/6/2013 8:00,0.001002886,0.001002837,0.001002871,0.001002896,0.001002937,0.00100293,0.001002815
8/6/2013 9:00,0.001002448,0.001002384,0.001002434,0.00100246,0.001002507,0.001002498,0.001002371
8/6/2013 10:00,0.00100018,0.001000091,0.001000167,0.001000193,0.001000259,0.001000234,0.001000099
8/6/2013 11:00,0.000835454,0.000835329,0.000835441,0.000835469,0.000835569,0.000835512,0.000835376
8/6/2013 12:00,0.000830494,0.00083033,0.000830481,0.00083051,0.000830649,0.000830558,0.000830421
8/6/2013 13:00,0.00083036,0.000830207,0.000830345,0.000830376,0.000830531,0.000830424,0.000830284
8/6/2013 14:00,0.00083033,0.000830197,0.000830314,0.000830345,0.000830505,0.000830393,0.000830256
8/6/2013 15:00,0.000830503,0.000830382,0.000830487,0.000830517,0.000830682,0.000830563,0.000830436
8/6/2013 16:00,0.000831879,0.000831792,0.000831864,0.000831891,0.00083202,0.00083193,0.000831815
8/6/2013 17:00,0.000999278,0.000999212,0.000999266,0.000999288,0.000999371,0.000999319,0.00099922
8/6/2013 18:00,0.001002642,0.001002588,0.001002631,0.001002651,0.0010027,0.001002677,0.001002581
8/6/2013 19:00,0.00100306,0.001003017,0.001003049,0.001003068,0.001003106,0.001003093,0.001002987
8/6/2013 20:00,0.001002931,0.0010029,0.001002919,0.001002938,0.001002965,0.00100296,0.001002855
8/6/2013 21:00,0.001000337,0.001000313,0.001000324,0.001000342,0.001000368,0.001000363,0.001000262
8/6/2013 22:00,0.000996907,0.000996889,0.000996894,0.000996911,0.000996937,0.000996932,0.000996829
8/6/2013 23:00,0.000986316,0.0009863,0.000986303,0.00098632,0.000986352,0.000986341,0.000986235
8/7/2013 0:00,0.000959545,0.000959529,0.000959532,0.000959549,0.000959585,0.000959569,0.000959465
8/7/2013 1:00,0.00096356,0.000963544,0.000963548,0.000963564,0.000963601,0.000963584,0.000963484
8/7/2013 2:00,0.000998325,0.000998309,0.000998314,0.000998329,0.000998365,0.000998349,0.000998257
8/7/2013 3:00,0.001000569,0.001000548,0.001000558,0.001000574,0.001000616,0.001000594,0.001000516
8/7/2013 4:00,0.001003768,0.001003736,0.001003758,0.001003776,0.001003834,0.0010038,0.001003741
8/7/2013 5:00,0.001005337,0.001005293,0.001005327,0.001005346,0.001005423,0.001005372,0.001005337
8/7/2013 6:00,0.001005711,0.001005645,0.001005704,0.001005722,0.001005798,0.001005748,0.001005715
8/7/2013 7:00,0.001005582,0.001005459,0.001005579,0.001005597,0.001005689,0.00100562,0.001005601
8/7/2013 8:00,0.001005466,0.001005289,0.001005466,0.001005483,0.001005592,0.001005505,0.001005496
8/7/2013 9:00,0.001004108,0.001003761,0.00100411,0.001004127,0.001004264,0.001004149,0.001004152
8/7/2013 10:00,0.001003144,0.001002618,0.001003149,0.001003166,0.001003318,0.001003187,0.001003195
8/7/2013 11:00,0.001000629,0.000999788,0.001000635,0.001000651,0.001000827,0.001000671,0.001000694
8/7/2013 12:00,0.000992107,0.000989675,0.000992115,0.000992131,0.000992347,0.000992148,0.000992198
8/7/2013 13:00,0.00092602,0.000921093,0.000926028,0.000926044,0.000926277,0.00092606,0.000926126
8/7/2013 14:00,0.00084285,0.00084068,0.000842857,0.000842873,0.000843105,0.000842889,0.000842959
8/7/2013 15:00,0.000999976,0.000999274,0.000999983,0.000999998,0.001000197,0.001000015,0.001000075
8/7/2013 16:00,0.001002809,0.001002386,0.001002815,0.00100283,0.001003009,0.001002847,0.001002898
8/7/2013 17:00,0.001003645,0.001003392,0.001003649,0.001003663,0.001003823,0.00100368,0.00100372
8/7/2013 18:00,0.001005108,0.001004962,0.001005109,0.001005123,0.001005248,0.00100514,0.00100516
8/7/2013 19:00,0.001005234,0.001005125,0.001005233,0.001005248,0.001005356,0.001005266,0.00100527
8/7/2013 20:00,0.00100487,0.001004784,0.001004869,0.001004882,0.001004978,0.001004899,0.001004895
8/7/2013 21:00,0.00100357,0.001003496,0.001003568,0.00100358,0.00100367,0.001003596,0.001003592
8/7/2013 22:00,0.001002995,0.001002939,0.001002992,0.001003005,0.001003087,0.00100302,0.001003015
8/7/2013 23:00,0.001001671,0.001001624,0.001001666,0.00100168,0.001001766,0.001001696,0.001001689
8/8/2013 0:00,0.001000165,0.001000125,0.001000159,0.001000173,0.001000264,0.00100019,0.001000179
8/8/2013 1:00,0.000999746,0.000999711,0.000999738,0.000999753,0.000999842,0.000999771,0.000999753
8/8/2013 2:00,0.000999481,0.000999448,0.000999472,0.000999488,0.000999582,0.000999507,0.000999487
8/8/2013 3:00,0.001000037,0.001000004,0.001000026,0.001000044,0.001000147,0.001000065,0.001000046
8/8/2013 4:00,0.001002584,0.001002548,0.001002571,0.001002593,0.001002713,0.001002621,0.001002606
8/8/2013 5:00,0.001003223,0.001003179,0.001003207,0.001003233,0.001003378,0.001003266,0.001003261
8/8/2013 6:00,0.001004502,0.00100445,0.001004488,0.001004513,0.001004646,0.001004544,0.001004538
8/8/2013 7:00,0.001003038,0.001002954,0.001003023,0.001003052,0.001003226,0.001003086,0.00100309
8/8/2013 8:00,0.000999934,0.000999846,0.000999911,0.00099995,0.001000177,0.000999995,0.001000002
8/8/2013 9:00,0.000108995,0.000108891,0.000108964,0.000109015,0.00010935,0.000109079,0.000109094
8/8/2013 10:00,0.000100626,0.000100527,0.000100588,0.000100648,0.000101056,0.000100726,0.00010075
8/8/2013 11:00,0.000100197,0.000100121,0.000100156,0.000100216,0.000100611,0.000100293,0.000100317
8/8/2013 12:00,0.000100132,0.000100072,0.000100091,0.00010015,0.000100531,0.000100223,0.00010024
8/8/2013 13:00,0.000100111,0.000100059,0.00010007,0.000100127,0.000100493,0.000100198,0.000100207
8/8/2013 14:00,0.000100103,0.000100057,0.000100064,0.000100118,0.000100464,0.000100185,0.000100189
8/8/2013 15:00,0.000100117,0.000100075,0.000100078,0.00010013,0.000100463,0.000100196,0.000100193
8/8/2013 16:00,0.000100201,0.00010017,0.000100162,0.000100212,0.000100523,0.000100273,0.000100259
8/8/2013 17:00,0.000100579,0.00010056,0.000100541,0.000100587,0.000100858,0.00010064,0.000100607
8/8/2013 18:00,0.000105634,0.000105628,0.000105597,0.000105639,0.000105854,0.000105688,0.000105627
8/8/2013 19:00,0.000100563,0.000100561,0.000100526,0.000100567,0.00010079,0.000100618,0.000100564
8/8/2013 20:00,0.000100167,0.000100166,0.000100133,0.000100171,0.000100382,0.000100216,0.000100181
8/8/2013 21:00,0.000100083,0.000100081,0.000100055,0.000100087,0.000100273,0.000100125,0.000100098
8/8/2013 22:00,0.000100053,0.000100048,0.000100029,0.000100057,0.000100223,0.00010009,0.000100065
8/8/2013 23:00,0.000100046,0.00010004,0.000100024,0.00010005,0.00010021,0.000100081,0.000100054
8/9/2013 0:00,0.000100043,0.000100037,0.000100022,0.000100047,0.000100208,0.000100077,0.000100051
8/9/2013 1:00,0.000100041,0.000100034,0.000100021,0.000100046,0.000100205,0.000100075,0.00010005
8/9/2013 2:00,0.000100044,0.000100037,0.000100023,0.000100049,0.000100212,0.000100079,0.000100054
8/9/2013 3:00,0.000100055,0.000100049,0.000100031,0.000100059,0.00010024,0.000100095,0.000100071
8/9/2013 4:00,0.000100093,0.000100088,0.000100062,0.000100098,0.000100319,0.000100144,0.000100121
8/9/2013 5:00,0.000100311,0.000100304,0.000100274,0.000100317,0.000100578,0.000100374,0.000100346
8/9/2013 6:00,0.000150716,0.000150708,0.000150682,0.000150721,0.000150923,0.000150773,0.000150712
8/9/2013 7:00,0.000148632,0.000148612,0.000148599,0.00014864,0.000148887,0.000148696,0.000148642
8/9/2013 8:00,0.000100519,0.000100485,0.000100482,0.00010053,0.000100865,0.000100596,0.000100568
8/9/2013 9:00,0.000100187,0.000100142,0.000100152,0.0001002,0.000100556,0.000100269,0.000100257
8/9/2013 10:00,0.000100124,0.000100076,0.000100091,0.000100138,0.000100494,0.000100204,0.000100199
8/9/2013 11:00,0.000100103,0.000100056,0.000100071,0.000100116,0.000100456,0.000100179,0.000100178
8/9/2013 12:00,0.000100091,0.000100047,0.000100061,0.000100104,0.000100417,0.000100164,0.000100166
8/9/2013 13:00,0.000100087,0.000100045,0.000100057,0.0001001,0.0001004,0.000100157,0.000100166
8/9/2013 14:00,0.000100087,0.000100048,0.000100058,0.000100099,0.000100388,0.000100154,0.00010017
8/9/2013 15:00,0.000100108,0.000100073,0.000100079,0.00010012,0.000100406,0.000100173,0.000100194
8/9/2013 16:00,0.000100266,0.000100241,0.000100236,0.000100277,0.000100547,0.000100328,0.000100345
8/9/2013 17:00,0.000102301,0.000102287,0.000102273,0.000102309,0.000102536,0.000102353,0.000102352
8/9/2013 18:00,0.000150646,0.00015064,0.000150622,0.000150651,0.000150806,0.000150686,0.000150666
8/9/2013 19:00,0.000149745,0.000149736,0.000149722,0.00014975,0.00014991,0.000149784,0.000149763
8/9/2013 20:00,0.000103226,0.000103216,0.000103204,0.000103231,0.000103402,0.000103262,0.000103248
8/9/2013 21:00,0.000100679,0.000100668,0.00010066,0.000100685,0.000100852,0.000100712,0.000100708
8/9/2013 22:00,0.000100294,0.000100281,0.000100278,0.0001003,0.000100468,0.000100325,0.000100333
8/9/2013 23:00,0.000100253,0.000100239,0.000100238,0.000100259,0.00010043,0.000100283,0.000100296
8/10/2013 0:00,0.000100214,0.000100199,0.0001002,0.00010022,0.000100393,0.000100244,0.00010026
8/10/2013 1:00,0.00010018,0.000100164,0.000100166,0.000100185,0.000100356,0.000100209,0.000100225
8/10/2013 2:00,0.000100182,0.000100167,0.000100168,0.000100188,0.000100356,0.000100212,0.000100224
8/10/2013 3:00,0.000100239,0.000100225,0.000100225,0.000100245,0.00010041,0.00010027,0.000100274
8/10/2013 4:00,0.000100455,0.00010044,0.000100439,0.000100461,0.000100623,0.000100488,0.000100482
8/10/2013 5:00,0.00010361,0.000103593,0.000103593,0.000103616,0.000103764,0.000103646,0.000103626
8/10/2013 6:00,0.000150866,0.000150848,0.000150853,0.000150872,0.000150971,0.000150896,0.000150859
8/10/2013 7:00,0.000150636,0.000150604,0.000150623,0.000150644,0.000150774,0.00015067,0.000150637
8/10/2013 8:00,0.000108897,0.000108845,0.000108881,0.000108908,0.000109115,0.000108942,0.000108924
8/10/2013 9:00,0.000100376,0.000100306,0.00010036,0.000100389,0.000100632,0.000100425,0.00010043
8/10/2013 10:00,0.000100171,0.000100096,0.000100156,0.000100184,0.000100435,0.00010022,0.000100233
8/10/2013 11:00,0.000100118,0.000100053,0.000100103,0.000100131,0.000100379,0.000100165,0.00010018
8/10/2013 12:00,0.000100096,0.000100041,0.000100079,0.000100107,0.000100349,0.000100142,0.000100155
8/10/2013 13:00,0.000100085,0.000100038,0.000100067,0.000100096,0.000100339,0.000100131,0.000100141
8/10/2013 14:00,0.000100076,0.000100036,0.000100057,0.000100086,0.000100328,0.000100122,0.000100131
8/10/2013 15:00,0.000100077,0.000100044,0.000100056,0.000100087,0.000100334,0.000100123,0.000100134
8/10/2013 16:00,0.000100104,0.000100079,0.000100081,0.000100113,0.000100357,0.000100149,0.00010016
8/10/2013 17:00,0.000100221,0.000100208,0.000100196,0.000100228,0.000100453,0.000100261,0.000100264
8/10/2013 18:00,0.000100776,0.000100771,0.00010075,0.000100781,0.000100978,0.000100812,0.000100792
8/10/2013 19:00,0.000100334,0.000100328,0.000100309,0.000100339,0.000100538,0.00010037,0.000100351
8/10/2013 20:00,0.000100176,0.000100171,0.000100152,0.000100181,0.000100372,0.00010021,0.000100194
8/10/2013 21:00,0.000100102,0.000100097,0.00010008,0.000100107,0.000100283,0.000100133,0.000100118
8/10/2013 22:00,0.00010007,0.000100065,0.000100051,0.000100074,0.000100242,0.0001001,0.000100083
8/10/2013 23:00,0.000100055,0.00010005,0.000100038,0.000100059,0.000100222,0.000100084,0.000100065
8/11/2013 0:00,0.000100044,0.000100039,0.000100028,0.000100048,0.000100207,0.000100072,0.000100051
8/11/2013 1:00,0.000100038,0.000100033,0.000100022,0.000100042,0.000100194,0.000100065,0.000100042
8/11/2013 2:00,0.000100038,0.000100033,0.000100022,0.000100042,0.000100192,0.000100065,0.00010004
8/11/2013 3:00,0.000100036,0.000100033,0.000100021,0.00010004,0.000100186,0.000100062,0.000100038
8/11/2013 4:00,0.000100038,0.000100035,0.000100022,0.000100042,0.000100187,0.000100066,0.000100046
8/11/2013 5:00,0.000100047,0.000100045,0.00010003,0.000100052,0.000100197,0.000100078,0.000100057
8/11/2013 6:00,0.000100084,0.000100085,0.000100063,0.000100088,0.000100237,0.000100118,0.000100082
8/11/2013 7:00,0.000100056,0.000100045,0.000100036,0.000100061,0.000100233,0.000100092,0.000100063
8/11/2013 8:00,0.000100044,0.000100024,0.000100024,0.00010005,0.000100249,0.000100085,0.000100059
8/11/2013 9:00,0.000100042,0.000100018,0.000100022,0.000100049,0.000100257,0.000100087,0.00010006
8/11/2013 10:00,0.000100038,0.000100014,0.000100019,0.000100046,0.000100255,0.000100082,0.000100056
8/11/2013 11:00,0.000100035,0.000100012,0.000100016,0.000100041,0.000100249,0.000100076,0.000100052
8/11/2013 12:00,0.00010003,0.00010001,0.000100013,0.000100037,0.000100242,0.00010007,0.000100047
8/11/2013 13:00,0.00010003,0.00010001,0.000100012,0.000100036,0.000100247,0.000100069,0.000100045
8/11/2013 14:00,0.000100028,0.00010001,0.00010001,0.000100034,0.000100241,0.000100066,0.000100042
8/11/2013 15:00,0.000100031,0.000100013,0.000100012,0.000100038,0.00010025,0.000100071,0.000100045
8/11/2013 16:00,0.000100038,0.000100023,0.000100017,0.000100045,0.000100264,0.00010008,0.000100056
8/11/2013 17:00,0.000100053,0.000100046,0.000100028,0.000100058,0.000100276,0.000100094,0.000100069
8/11/2013 18:00,0.000100086,0.000100088,0.000100057,0.00010009,0.000100296,0.000100128,0.000100092
8/11/2013 19:00,0.000100084,0.000100083,0.000100057,0.000100089,0.000100295,0.000100127,0.000100087
8/11/2013 20:00,0.00010008,0.000100078,0.000100054,0.000100084,0.000100268,0.000100118,0.000100077
8/11/2013 21:00,0.000100057,0.000100054,0.000100036,0.000100061,0.000100222,0.00010009,0.000100055
8/11/2013 22:00,0.000100042,0.000100037,0.000100024,0.000100046,0.000100197,0.000100072,0.000100041
8/11/2013 23:00,0.000100038,0.000100033,0.000100021,0.000100042,0.000100192,0.000100067,0.000100036
8/12/2013 0:00,0.000100034,0.000100028,0.000100018,0.000100038,0.000100186,0.000100061,0.000100032
8/12/2013 1:00,0.000100032,0.000100027,0.000100017,0.000100036,0.000100184,0.000100059,0.000100031
8/12/2013 2:00,0.000100036,0.000100031,0.000100019,0.00010004,0.000100187,0.000100065,0.000100035
8/12/2013 3:00,0.000100046,0.000100044,0.000100026,0.00010005,0.000100211,0.000100078,0.000100046
8/12/2013 4:00,0.000100078,0.000100079,0.000100052,0.000100082,0.000100287,0.00010012,0.000100083
8/12/2013 5:00,0.000100215,0.00010022,0.00010018,0.000100219,0.000100458,0.000100267,0.000100204
8/12/2013 6:00,0.000148921,0.000148928,0.000148883,0.000148923,0.000149111,0.000148973,0.000148847
